"","funct_category","funct_process","funct_trait","best_model","mod1_Intercept","mod1_Rank","mod2_Intercept","mod2_Rank","mod2_Ranksq","mod3_Intercept","mod3_Rank","mod1_pval_Intercept","mod1_pval_Rank","mod2_pval_Intercept","mod2_pval_Rank","mod2_pval_Ranksq","mod3_pval_Intercept","mod3_pval_Rank","mod1_aov_pval_Rank","mod2_aov_pval_Rank","mod2_aov_pval_Ranksq","mod3_aov_pval_Rank","mod1_aov_fval_Rank","mod2_aov_fval_Rank","mod2_aov_fval_Ranksq","mod3_aov_fval_Rank","mod1_df","mod1_AIC","mod1_r2m","mod1_r2c","mod2_df","mod2_AIC","mod2_r2m","mod2_r2c","mod3_df","mod3_AIC","mod3_r2m","mod3_r2c","n","Type","Shape"
"117","Sulphur cycling","various_sulphur","related_thiosulfate_gene","mod3",1.844883445261,-0.0226214728133247,2.31696338262081,-0.301034207877356,0.026241002532302,0.548365497871358,-0.0169171300287844,2.12861073117989e-81,0.0563961455674618,9.40582286277761e-63,3.16085823241108e-08,1.53031394385752e-07,8.25297307936418e-33,0.0111112433284659,0.0563961455674618,0.0481458373078919,1.53031394385752e-07,0.0111112433284659,3.6627650284527,3.93041277269723,28.6214407799928,6.51140692154887,2,-233.384126359311,0.00959686237188906,0.00697674825117989,3,-259.190673979176,0.07948164138513,0.0745982548672792,2,-672.847641766462,0.0169342360313315,0.0143335329520494,11,"Exponential","Negative"
"118","Sulphur cycling","adenylylsulfate_reductase","APS_AprB","mod2",1.03396927947264,-0.0202929528382051,1.13180370468071,-0.0692101654422365,0.00444701932763922,-0.0208997605593608,-0.0207515792851004,3.48649612247134e-298,8.01760677119392e-11,2.00764317830688e-172,5.13328981481872e-07,0.000259664358099688,0.364116353700278,2.86780560378661e-08,8.01760677119389e-11,6.16312185304108e-11,0.000259664358099688,2.86780560378663e-08,43.1827468550821,43.7209061737643,13.4374440988478,31.2908828803357,2,-2540.43776852971,0.0414747045948631,0.0405142584070823,3,-2551.82562760599,0.0542217877018488,0.0523245395327452,2,-2173.62614683154,0.0304004275183827,0.0294288848605854,98,"Quadratic","Negative"
"119","Sulphur cycling","sulfite_reductase","dsrA","mod2",1.05150577050507,-0.019729373564952,1.16160868201736,-0.0747808293210963,0.00500467779601311,0.0440827916699297,-0.0206004291269439,0,2.2543076827336e-44,0,3.84445754445272e-36,5.39824725014732e-22,1.81556536181677e-06,2.13155148643703e-40,2.2543076827336e-44,4.45990429310489e-48,5.39824725014732e-22,2.13155148643703e-40,215.794622578617,236.65131063437,97.4573372168152,193.835234441347,2,-4205.65407698188,0.17778511995726,0.176961257352007,3,-4296.91724397867,0.251000283403265,0.249497776449209,2,-4011.92875853343,0.162635932249649,0.161796890097595,1116,"Quadratic","Negative"
"120","Sulphur cycling","sulfite_reductase","dsrB","mod2",1.01500479004265,-0.0106074119350538,1.17469798666507,-0.0904540102462603,0.00725878166465513,0.00563124406078102,-0.0109020019971101,0,3.83408231416579e-13,0,5.58196788038223e-48,2.27140794336575e-40,0.554535582143566,2.34249137946317e-12,3.8340823141658e-13,2.54294527864391e-15,2.27140794336575e-40,2.34249137946317e-12,54.1717822459298,64.6317167168259,193.702070509018,50.4312644272814,2,-4064.59823957142,0.0514856824332397,0.0505352672853772,3,-4240.14585696586,0.2057889223206,0.204195720559959,2,-3938.26250633992,0.0481016411264981,0.0471478351556829,744,"Quadratic","Negative"
"121","Virulence","surface_protein","srt","mod1",1.66822604967445,-0.131921590342419,1.709851977363,-0.152734554186698,0.00189208762220719,0.667763148621636,-0.161706698304055,0,6.91817656622828e-189,3.59447933433658e-241,6.9886064388928e-21,0.18039270824782,1.01095818611332e-106,5.30845411639272e-192,6.91817656622828e-189,6.33730191223682e-189,0.18039270824782,5.30845411639272e-192,1363.78940842914,1364.87839445386,1.79690313325503,1397.95799864045,2,-2249.15104807543,0.577439039891459,0.5770156321158,3,-2248.95173592695,0.578199255617828,0.577353115709338,2,-1866.74357977249,0.58346515232475,0.583047782737901,127,"Linear","Negative"
"122","Virulence","toxin","toxin","mod2",1.74182452893619,-0.131713393246268,1.61015230177117,-0.0634367916035337,-0.00642465325327593,0.682857818201671,-0.155819424326837,2.62715142615396e-292,4.15404794677012e-102,2.34655235856718e-137,0.00649371542086108,0.00262664834085418,1.0739348026067e-72,1.43980806490612e-113,4.15404794677012e-102,8.54876505324437e-103,0.00262664834085418,1.43980806490612e-113,603.589025026739,609.095882755316,9.1016875062617,694.780842217652,2,-1443.54830297157,0.404661749918628,0.403991323961329,3,-1450.63423709566,0.410708589008782,0.40937985978445,2,-1269.61018575235,0.438962125194912,0.438330325786347,40,"Quadratic","Negative"
"123","Virulence","aerobactin","iuc","mod1",1.57403190255349,-0.102139902602659,1.61194072415587,-0.121280053123789,0.00175255922932302,0.513608588260894,-0.117288153458079,0,1.67585664953008e-98,3.66188909382302e-177,3.78686714963899e-10,0.305691775545855,3.18942472645864e-49,1.68796031302679e-87,1.67585664953008e-98,1.73652144784118e-98,0.305691775545855,1.68796031302679e-87,561.845206001132,561.874102297448,1.0502995798401,484.23973320739,2,-1863.77259095356,0.364871224595494,0.364221808669722,3,-1862.82554973164,0.365553270791112,0.364254505736436,2,-1447.05027217061,0.331163024920149,0.330479142532542,66,"Linear","Negative"
"124","Virulence","adhesin","pap","mod1",1.51452190873148,-0.094958808024253,1.47436146230226,-0.0748785848096415,-0.00182547483769196,0.448072351346873,-0.108113649717648,4.58146553998227e-300,4.15107033217125e-82,3.68129616027776e-146,0.000200689029594596,0.304696391731784,1.88711123393714e-40,1.7444943655574e-80,4.1510703321709e-82,4.24337911969736e-82,0.304696391731784,1.74449436555725e-80,445.869473704027,445.893872284253,1.05461190886921,435.117274641425,2,-1788.68393498802,0.308801787020413,0.308109203640674,3,-1787.74116119206,0.309532153733917,0.308147062768489,2,-1504.79370087242,0.303615958261542,0.302918178660602,62,"Linear","Negative"
"125","Virulence","iron_oxidation","fhuE","mod3",2.07626689980199,-0.0857908625537948,1.42600717965305,0.222178887283509,-0.0280653231497866,0.711289350679065,-0.0626043836865714,6.21145933203979e-124,4.41137467229628e-13,3.4540282474004e-31,2.11587718324005e-06,1.90659381217101e-11,4.27059583404664e-65,2.85206174415458e-22,4.41137467229633e-13,7.07838950944474e-14,1.90659381217101e-11,2.85206174415458e-22,54.7116065147048,58.6335594689634,46.7344637493778,101.594051931746,2,-329.655191683825,0.0789817955988633,0.0775381933976077,3,-372.967176185782,0.141935024035041,0.139240942477851,2,-1129.0558444763,0.137364614637439,0.136012521556933,11,"Exponential","Negative"
"126","Virulence","virulence_protein","vip","mod3",1.56943132599711,-0.083806589711488,1.1793393735568,0.109953815545215,-0.0176891493845607,0.413277259486811,-0.0893913702891577,1.22059663476374e-175,4.19756553836879e-29,1.46886222443906e-49,0.000474479309057095,3.58225786811218e-10,4.03888631571185e-22,4.71071629010582e-35,4.19756553836885e-29,2.97519286219674e-30,3.58225786811219e-10,4.71071629010582e-35,134.972764290034,141.077250367988,40.2575046049875,166.926153977046,2,-890.869903935029,0.134572711339351,0.133575675292507,3,-928.356890687105,0.172974094498708,0.171066306942764,2,-963.474444839651,0.1612928162416,0.160326563725749,35,"Exponential","Negative"
"127","Virulence","pilin","pilin","mod2",1.44053571124612,-0.0792913009246228,1.33610888034472,-0.0270778854739278,-0.00474667413188136,0.435148139847965,-0.0863758576684173,0,9.9251545306924e-233,0,0.000692043875087265,2.78416621967229e-11,1.96846076121215e-169,1.24989832277213e-222,9.9251545306924e-233,7.43329201551865e-239,2.78416621967226e-11,1.24989832277213e-222,1893.00521539217,1977.12105148552,45.3462087365562,1761.42861671096,2,-3595.20813896305,0.654791352611027,0.654445452162741,3,-3637.68679019616,0.669809302742144,0.669146934242128,2,-3352.00813085811,0.638330923309209,0.63796852944479,559,"Quadratic","Negative"
"128","Virulence","hemolysin","hly","mod2",1.25322578815867,-0.0483756556898519,1.110721331865,0.0228765724569801,-0.00647747528607562,0.248350907266645,-0.0532718412191505,0,6.43927497308768e-89,5.07772133647011e-268,0.015746961397342,2.60744342277802e-14,2.37514144383014e-59,3.4573104587372e-95,6.43927497308768e-89,4.41899605397603e-93,2.60744342277801e-14,3.4573104587372e-95,491.858350873791,520.818805365923,59.7619047878366,535.507895386683,2,-3235.7414404774,0.330137660795283,0.329466456046581,3,-3291.95537537129,0.368019655930741,0.366751891950662,2,-3127.94394656746,0.349204524474687,0.348552424799812,324,"Quadratic","Negative"
"129","Virulence","invasion","inv","mod2",1.23603124631641,-0.0310502434770727,1.10801055193171,0.0332507581153277,-0.00588025273405753,0.056776732445876,-0.0255742777277283,2.40638991856738e-163,2.83591860528971e-07,5.71934400808941e-60,0.209121350345419,0.0127543104373083,0.15150762587294,7.56158972000532e-05,2.83591860528972e-07,2.63569648645771e-07,0.0127543104373083,7.56158972000533e-05,26.7384102752083,26.8842791853047,6.2262798885212,15.8019403553895,2,-1216.10124239553,0.0271528052487925,0.026137307133186,3,-1220.32681039567,0.0334412745833135,0.0314212981456612,2,-1083.68919165756,0.0162270577830463,0.0152001549206069,36,"Quadratic","Negative"
"130","Antibiotic resistance","beta_lactamases","B_lactamase","mod3",1.00070109865742,0.0311455848757487,0.367568383386488,0.336518273473684,-0.0274707665686594,-0.200887220245657,0.0392162697351247,5.04382818877862e-89,1.93358261494442e-05,9.04208104019985e-07,4.53257271254074e-27,6.78550813718153e-24,3.20789106957231e-07,8.58375034277979e-10,1.93358261494443e-05,6.53666755786871e-06,6.78550813718153e-24,8.58375034277985e-10,18.4443410958139,20.5598826968253,107.440376240068,38.4168514407336,2,-889.244547688677,0.0194880356878235,0.0184314495193836,3,-989.230481683494,0.121327229877532,0.11943149574566,2,-1143.04171561527,0.0397518435067248,0.0387170933380898,31,"Exponential","Positive"
"131","Antibiotic resistance","beta_lactamases","B_lactamase_A","mod3",0.857596044589867,0.034786283580636,0.78104792903695,0.0730581961907587,-0.0034773146315234,-0.188937152953199,0.0356757513805519,6.47439652384716e-242,5.87568618090682e-28,4.10436565860662e-100,1.05705406902003e-07,0.00406791439267579,1.75454948955585e-23,6.64333840922459e-31,5.87568618090661e-28,3.87206664258845e-28,0.00406791439267579,6.6433384092245e-31,127.825100898568,128.768531066479,8.29206548122226,143.144265426896,2,-2529.86801898005,0.114556574140186,0.113660376340733,3,-2536.1505449017,0.121933458897725,0.120154195389919,2,-2591.93498870294,0.126548195311651,0.12566413478059,112,"Exponential","Positive"
"132","Antibiotic resistance","beta_lactamases","B_lactamase_C","mod3",0.812591855510848,0.0515755422919846,0.556035186881102,0.179853876606855,-0.0116616667558973,-0.212764668397091,0.0487221001101603,1.54023365553043e-246,8.47847617270563e-63,5.32296811852872e-70,3.22957587694671e-45,4.42756572091399e-26,3.18463854085649e-37,3.12394192604001e-68,8.47847617270563e-63,6.13470427139542e-69,4.42756572091406e-26,3.12394192604037e-68,323.085692590518,361.001219057447,118.119687692126,356.528857199642,2,-2687.36652441847,0.244560738491521,0.243803785323677,3,-2797.33277581162,0.324581072294817,0.323226169731718,2,-2899.69380738221,0.263212448597612,0.26247418451805,253,"Exponential","Positive"
"133","Antibiotic resistance","transporter","ABC_antibiotic_transporter","mod2",0.747243415974306,0.0578743888258117,0.449306161876228,0.206843015874848,-0.0135426024590033,-0.368390637025123,0.0630302601544104,5.71964988134552e-129,1.81924041953413e-38,3.58511429635817e-23,1.54005955318492e-27,3.86803208080004e-16,2.04062447114209e-40,7.1509590005171e-45,1.81924041953418e-38,9.67488611752721e-41,3.86803208080001e-16,7.1509590005169e-45,183.316481292973,195.732035514551,68.5919755045498,218.578046766718,2,-1890.20824220858,0.155179822000223,0.154333308795814,3,-1954.74324150954,0.209560754183643,0.207975118785817,2,-1895.45736353158,0.179666275704736,0.178844298025082,81,"Quadratic","Positive"
"134","Carbon cycling","carbon_degradation","phenol_oxidase","mod2",0.916306168974265,0.00768131784010038,1.019457193676,-0.0438941945107651,0.00468868294098777,-0.097493072877707,0.00679684156012876,0,0.000112068458808685,5.20075438424853e-268,5.07993023566936e-07,1.54817314454928e-09,8.26808990543896e-14,0.00108884172471657,0.000112068458808685,8.43535543512374e-05,1.54817314454928e-09,0.00108884172471658,15.0413569201193,15.5864476933993,37.1669890969611,10.732692637472,2,-3428.76536410663,0.0148477224719123,0.0138605959413229,3,-3463.36613433328,0.050253168926653,0.0483479596366362,2,-3335.92249559022,0.010639778720178,0.00964843581308394,411,"Quadratic","Positive"
"135","Carbon cycling","carbon_degradation","cda","mod2",0.87349768382534,0.00839895217238208,0.975316081469879,-0.0425102466498862,0.00462810898384257,-0.205429205742092,0.0139868799022687,9.65030661909336e-275,0.00286078543836117,2.00650415209422e-160,0.000652081540061309,2.87826681055925e-05,1.52629878017947e-20,6.4531294373923e-05,0.00286078543836117,0.00263853598528045,2.87826681055924e-05,6.4531294373923e-05,8.93844032932816,9.08765241359023,17.6599154446372,16.1012943122731,2,-2729.69128209441,0.00887684884331642,0.00788373947341992,3,-2745.24928878852,0.0261271124816305,0.0241735058868092,2,-2298.2042613763,0.0158774023882815,0.0148913076010954,272,"Quadratic","Positive"
"136","Carbon cycling","carbon_degradation","glucoamylase","mod2",0.854800780089492,0.0120941019152346,1.06614690330833,-0.0935730369802745,0.00960071925058129,-0.226541188167106,0.0171080933104263,1.20647871045577e-245,6.96048503412431e-05,1.28280385679702e-169,1.34854567423094e-12,2.82147463105841e-16,1.82118700978482e-22,3.47729502447156e-06,6.96048503412428e-05,3.92868057039994e-05,2.82147463105843e-16,3.47729502447156e-06,15.9570472798752,17.0598502481287,69.2813877482582,21.7808374559403,2,-2561.79371498697,0.0158941533635421,0.0148980948143149,3,-2626.95517144465,0.0804415547822989,0.0785782144677748,2,-2183.08157856018,0.0215698661016535,0.0205795522009468,120,"Quadratic","Positive"
"137","Carbon cycling","carbon_degradation","ara_fungi","mod2",0.84162637863081,0.0229208550143834,0.896761762113494,-0.00464683672695777,0.00250615379466738,-0.261091079505034,0.0314063178082839,1.66421502894068e-226,1.25513075830084e-12,9.80678368315584e-117,0.743535231205029,0.0466198272739646,2.19940030512049e-27,2.48915369515905e-16,1.25513075830084e-12,1.16579554513059e-12,0.0466198272739646,2.48915369515903e-16,51.7188183641079,51.8726751516448,3.96892076846813,69.5191631711708,2,-2477.27139727412,0.0492692113919677,0.0483165753312381,3,-2479.24435796215,0.0530389340015685,0.0511393130065866,2,-2143.12837143057,0.0651221688280117,0.0641854174941719,122,"Quadratic","Positive"
"138","Carbon cycling","carbon_degradation","exochitinase","mod1",0.864931447220338,0.0279420141447489,0.897977041639211,0.011419216935313,0.00150207247358508,-0.220080236660945,0.026826936491518,5.27720988445875e-156,1.87753259810982e-10,3.6381373134461e-71,0.555567661989332,0.381548039262399,8.83218234377842e-13,5.46417298491658e-08,1.87753259810982e-10,1.88730875011181e-10,0.381548039262399,5.46417298491658e-08,41.4479722721423,41.4382700694125,0.766386682061924,30.0015847582031,2,-1859.72016294636,0.0398749849706677,0.0389129358574117,3,-1858.48856041374,0.0406124592276226,0.0386879104998946,2,-1617.98133541428,0.0291843759805682,0.0282116148342562,65,"Linear","Positive"
"139","Carbon cycling","carbon_degradation","amyA","mod2",0.803910496985012,0.0283019558060301,1.10721496088182,-0.123350276142371,0.0137865665407637,-0.203117188153224,0.0265040049303566,0,1.64102418576581e-50,0,6.90206148612791e-73,4.97131738236848e-106,1.63721937152359e-67,4.81002627752742e-47,1.64102418576581e-50,8.98966484241903e-76,4.97131738236848e-106,4.81002627752749e-47,250.514250540589,404.437925987513,614.201954637469,230.77969229552,2,-3633.19806456877,0.200649892808288,0.199848940797074,3,-4111.18302972681,0.505367992773161,0.504375752036498,2,-3682.41592170661,0.187812098248787,0.18699828271597,869,"Quadratic","Positive"
"140","Carbon cycling","carbon_degradation","xylA","mod2",0.769660302837884,0.0289226234927506,0.967387978777966,-0.0699412144772884,0.0089876216336399,-0.264885061119573,0.0298125599196052,0,2.61507437003116e-40,3.67444297125899e-251,2.75915039742189e-15,1.78243952878548e-29,1.30689412235726e-58,2.49169635088171e-31,2.61507437003116e-40,5.08587673879021e-45,1.78243952878546e-29,2.49169635088171e-31,193.349512850142,219.428131448279,135.608362737964,145.273711753047,2,-3330.79536244665,0.162294533018761,0.161455148783309,3,-3456.32312980137,0.262593869109968,0.261114619098153,2,-2984.30415452732,0.127068181713276,0.126193500532628,281,"Quadratic","Positive"
"141","Carbon cycling","carbon_degradation","cellobiase","mod2",0.764301312616654,0.0347417860874606,1.03108612066063,-0.098650617934525,0.0121265821838169,-0.253215851733094,0.0312313005662841,5.39296916847458e-258,1.13716721486785e-37,7.18439905141171e-210,2.49226345559502e-19,1.61962657854931e-34,2.08758813540369e-43,4.42005624259841e-27,1.13716721486784e-37,5.96995934767405e-43,1.61962657854929e-34,4.42005624259838e-27,179.009182009236,207.908091661737,162.11526520303,123.236973641945,2,-2887.09483699882,0.152088178023944,0.15123856697988,3,-3035.75635772075,0.270678152649423,0.269215119856342,2,-2726.81156770826,0.109911621306648,0.109019749183708,196,"Quadratic","Positive"
"142","Carbon cycling","carbon_degradation","pectinase","mod2",0.816762024891889,0.039097486092941,0.430663306192031,0.231331528218479,-0.017387129922968,-0.315343595930483,0.0419962729565906,2.43357793158371e-108,8.44708474999683e-14,3.56688811594653e-15,1.09287366887553e-23,7.29968064111461e-18,5.83554784432501e-19,8.87911791572884e-14,8.44708474999677e-14,9.33143688420172e-15,7.2996806411145e-18,8.87911791572884e-14,57.3985713081045,62.009518010074,77.1548131573408,57.2945273486698,2,-1474.61424769719,0.0570903649021746,0.0560957344854047,3,-1547.02193912177,0.128124563819768,0.126283221821499,2,-1336.99752159688,0.056992777529364,0.0559980441723276,49,"Quadratic","Positive"
"143","Carbon cycling","carbon_degradation","AceA","mod2",0.765926067387235,0.0405247569784488,1.10211813621993,-0.127571277437894,0.015281457674213,-0.23558167323937,0.0355572103741104,9.91492627010128e-275,5.48093634427514e-54,6.8199335692671e-263,1.31455307958055e-37,2.24368073029338e-63,5.8112660155882e-53,2.78067383851225e-47,5.48093634427499e-54,1.31509989574889e-68,2.24368073029338e-63,2.78067383851221e-47,270.625859862819,358.931229303898,326.647958206467,232.124146263992,2,-2992.45521583336,0.213322042711697,0.212533788245476,3,-3273.85125441947,0.40745730875513,0.406268657418631,2,-3100.53050476463,0.188699772270121,0.187886846190231,454,"Quadratic","Positive"
"144","Carbon cycling","carbon_fixation","cbb","mod3",1.20548939211134,0.0416100784767986,0.675340292109502,0.292126397898621,-0.0213720889591831,0.139078242787623,0.0210134797661449,1.61111673416489e-57,2.69283175015423e-05,2.33520566795218e-07,6.74802592644747e-08,2.34521498122462e-06,0.00130279021461974,0.000966968592742419,2.69283175015423e-05,1.87604546221609e-05,2.34521498122462e-06,0.000966968592742419,17.9262040262308,18.6383687779084,22.77071528073,11.0088129338856,2,-373.78326180483,0.0316758685120012,0.0299088536735194,3,-394.215134777877,0.0703746512086682,0.0669756554178407,2,-857.117289101311,0.0196934514790692,0.0179045709160747,13,"Exponential","Positive"
"145","Carbon cycling","carbon_degradation","endochitinase_fungi","mod3",1.12873326566908,0.0455547131420856,1.11943999755843,0.0499411127207671,-0.000385144865283033,0.0372226438880749,0.0297644896535747,9.25531572630384e-61,1.90235578280784e-06,2.49945312017991e-23,0.246299743745706,0.916813161502437,0.362148196577871,2.0584839427526e-06,1.90235578280784e-06,1.93358373520827e-06,0.916813161502437,2.05848394275259e-06,23.0698538645627,23.0380739280863,0.0109172548704824,22.9133479462347,2,-448.871867756574,0.0311304713641461,0.0297810709064361,3,-446.882830606873,0.0311452234346179,0.0284426996506142,2,-1056.83190595582,0.0309258134028076,0.0295761279061542,17,"Exponential","Positive"
"146","Carbon cycling","carbon_degradation","glx","mod2",0.731767787110859,0.0491148923312302,0.996594416008823,-0.0832984221177487,0.0120375740408162,-0.298175479773451,0.0405279778739657,2.11564963708687e-140,4.43478532287331e-33,5.09448005934478e-103,1.30134655297972e-06,5.32259970429601e-15,5.51860352313999e-28,1.08147840125023e-20,4.43478532287331e-33,6.8960820570664e-35,5.32259970429599e-15,1.08147840125023e-20,154.480459074548,164.090338456727,63.0833190221619,90.9593838076943,2,-2047.28710126804,0.134041716593266,0.133174022922518,3,-2106.63911817437,0.185573064810707,0.183939309674921,2,-1901.97206177425,0.0835287203179635,0.0826104124224906,104,"Quadratic","Positive"
"147","Carbon cycling","carbon_degradation","chitinase_general_bact_arch","mod1",0.706280340150458,0.0511678006451254,0.758436536809727,0.0249711655049022,0.00238390696851702,-0.469235324940136,0.0594491987713572,6.8778885670261e-91,4.40563492422601e-23,2.8653389413931e-41,0.267688015607912,0.232857756643757,6.59205064663518e-38,6.68932203279784e-25,4.40563492422589e-23,4.32782184236701e-23,0.232857756643757,6.68932203279779e-25,102.966401425078,103.010700811895,1.4250686978415,112.169337717697,2,-1546.83975258982,0.0943809097059059,0.0934642911934624,3,-1546.26812188407,0.0956865923100977,0.0938541436622965,2,-1334.56744515203,0.101956429680536,0.101047478698431,72,"Linear","Positive"
"148","Carbon cycling","carbon_degradation","endoglucanase","mod2",0.707929088403558,0.0515351054235064,1.11154017664233,-0.150270438695877,0.0183459585563076,-0.309538105419963,0.0409994825327497,7.72153558369218e-138,2.4570995095595e-37,8.09878942671309e-135,3.66389423999692e-20,1.43258583242599e-35,2.08490104826113e-30,1.77729620685074e-21,2.45709950955957e-37,9.43157314549593e-43,1.43258583242599e-35,1.77729620685078e-21,177.203317947067,206.808458980468,167.734636199982,94.866145738281,2,-2088.31537529859,0.15078524306468,0.149934326474565,3,-2241.81316530487,0.273081536042564,0.271623324479962,2,-1920.89209617077,0.0868049084585698,0.0858898833167446,135,"Quadratic","Positive"
"149","Carbon cycling","carbon_degradation","pulA","mod2",0.655296359595694,0.0517144268775803,0.918986545016278,-0.080130665832709,0.0119859175191172,-0.38966749099011,0.0512675924605564,2.09403259888765e-199,5.19695556290127e-68,4.6034691981036e-165,5.28386399244405e-12,4.00692468191307e-30,3.12806792207982e-86,1.46600474740062e-61,5.19695556290127e-68,9.59918750181841e-76,4.00692468191301e-30,1.46600474740062e-61,355.15178826697,404.253959891398,138.980347840294,315.584678626911,2,-2776.61576709414,0.262462638224665,0.261723622832105,3,-2905.1162968274,0.352695888544203,0.351397384810089,2,-2675.85346901246,0.240246924131904,0.239485648504782,196,"Quadratic","Positive"
"150","Carbon cycling","carbon_degradation","AceB","mod2",0.638165102511152,0.0596080085889483,1.06880274132299,-0.155710810816967,0.0195744381278104,-0.364907739570027,0.0538267881134252,7.27917347059308e-229,1.17769496002531e-106,3.30251979601552e-305,2.01366609270625e-70,5.05617759081184e-123,5.66772943219633e-120,1.13360312014693e-104,1.17769496002531e-106,4.20017835177086e-161,5.05617759081098e-123,1.13360312014693e-104,618.693747167648,1080.27093158823,745.559052294599,603.988559645074,2,-3047.57460270388,0.382690752810521,0.382072206470652,3,-3603.93386421115,0.646808342800506,0.646099833959584,2,-3227.5568109358,0.377024265253737,0.376400041070624,612,"Quadratic","Positive"
"151","Carbon cycling","carbon_degradation","lip","mod3",0.902338861954646,0.100481428200046,0.713364663337685,0.191219143128741,-0.00806544965867139,-0.138858729231899,0.065850452539686,1.09344026309838e-34,3.1951521864407e-20,2.89890548778861e-09,5.96706828481044e-05,0.0497332349263001,0.00155902174374294,8.08638550502886e-22,3.1951521864407e-20,2.73919671675579e-20,0.0497332349263001,8.08638550502898e-22,90.0004298388181,90.3495938911371,3.86313155473739,98.2059558185979,2,-290.126164444814,0.108696114875614,0.107488386033982,3,-291.994890581473,0.113343699587055,0.110937576655134,2,-980.121144699697,0.117442306091279,0.116246428457257,18,"Exponential","Positive"
"152","Carbon cycling","carbon_fixation","pcc","mod2",0.394703712022409,0.112685654670346,1.00146621920924,-0.190695598923064,0.0275801139630373,-0.587504409695183,0.0969656572875712,1.369463851501e-76,1.41883093691449e-181,4.14994007822611e-222,1.41354240689186e-69,1.41020944054348e-149,3.34993043086811e-216,9.79515733500591e-223,1.41883093691457e-181,3.22672690083785e-276,1.41020944054348e-149,9.79515733500591e-223,1285.48943382455,2537.06832722342,972.673280810911,1762.77615155244,2,-2505.23463808816,0.56294958705875,0.562511660793278,3,-3184.10682880007,0.778775868085578,0.778332088482942,2,-3121.47555098793,0.638507453985793,0.638145237005819,718,"Quadratic","Positive"
"153","Carbon cycling","carbon_degradation","endoglucanase_fungi","mod3",0.916795584299388,0.115286924073509,2.07472192688967,-0.433618666068287,0.0478778306697381,0.0175658781747384,0.0564982867582162,4.61385741703359e-33,5.22351904350918e-25,5.96803840252552e-58,2.65893610272708e-19,4.31996805609749e-30,0.666203078956915,1.09334733641728e-19,5.22351904350914e-25,1.11639865606593e-29,4.31996805609743e-30,1.0933473364173e-19,116.063198243781,141.671135288319,143.973340869052,87.9768564235127,2,-292.089487933917,0.151902615530436,0.150593823270453,3,-420.686168190513,0.306273701779982,0.304129261909132,2,-1039.17759971071,0.119537531181398,0.118178792803591,13,"Exponential","Positive"
"154","Carbon cycling","carbon_degradation","limEH","mod3",0.584737802085649,0.117710245095104,1.07856515261744,-0.112414745688548,0.0202361017042865,-0.495546317196838,0.0929903727335117,4.66241247501456e-28,1.92659196880257e-43,1.13324943716279e-29,0.00224590006294866,2.18047282435436e-10,2.42853070855976e-26,3.89066493324831e-36,1.92659196880257e-43,3.80060186893622e-45,2.18047282435436e-10,3.89066493324836e-36,213.495763150413,223.285933701643,41.2620155882166,172.670375405237,2,-695.536915925961,0.19559925961984,0.194683085655854,3,-733.995600173918,0.231744929728472,0.229992922726713,2,-923.657218385457,0.164343051300594,0.163391278010503,34,"Exponential","Positive"
"155","Carbon cycling","carbon_degradation","vdh","mod2",0.413512208250162,0.125563930173941,0.523002577013881,0.0716986282130861,0.00486684964117985,-0.757662033328583,0.129546558311576,4.48905129838414e-42,1.18884202869865e-120,5.45071240809724e-24,0.000608076206631523,0.00817549250410916,1.43023532398606e-107,1.12017276172428e-118,1.18884202869865e-120,3.53272142640416e-121,0.00817549250410917,1.12017276172416e-118,728.585744134324,733.027339710151,7.02303361580412,712.884155401256,2,-1728.64404314956,0.424438887846964,0.423856336114015,3,-1733.66347935982,0.428505378161476,0.427347334348227,2,-1645.2494121609,0.419125637179611,0.418537707662586,45,"Quadratic","Positive"
"156","Carbon cycling","carbon_degradation","vanA","mod2",0.282888013587887,0.135265248471678,0.976498664811945,-0.211540077140344,0.0315277568738201,-0.734674347514727,0.117613424425904,2.1486511831157e-26,2.26979058997327e-158,9.10415073141878e-125,2.5922345584995e-42,3.73856537963429e-101,3.01986243417371e-169,1.08615967838742e-167,2.26979058997327e-158,1.02629197213165e-214,3.73856537963429e-101,1.08615967838742e-167,1053.81249220375,1663.47878246692,578.376869399462,1143.89549387952,2,-1941.23858498512,0.513600777950183,0.513113403980193,3,-2396.73761981799,0.692175228795553,0.691557726746998,2,-2302.93253310718,0.534057565902823,0.533590689716353,241,"Quadratic","Positive"
"157","Carbon cycling","carbon_degradation","amyA_Actinobacteria","mod3",0.493275994257234,0.138316201731136,1.42095315245739,-0.298567443650227,0.0384657059190148,-0.448019986098684,0.0876094624444468,3.85125357544579e-14,1.54082928498008e-41,2.98905663107169e-38,9.63273800182633e-13,8.56570881655229e-26,1.77940175765402e-19,1.26140416249221e-30,1.5408292849801e-41,1.10162128572581e-46,8.56570881655235e-26,1.26140416249221e-30,204.918290253486,235.049320442145,118.337315574938,144.041455536555,2,-406.263891876368,0.204322019296002,0.203324929094619,3,-515.014267437832,0.307189448271577,0.305450902345032,2,-854.901146654059,0.152903521060561,0.151841996650863,24,"Exponential","Positive"
